"Title: "
"Timeframe: 2010 - 2019"
"Location","2010__Children 0-18","2010__Adults 19-25","2010__Adults 26-34","2010__Adults 35-54","2010__Adults 55-64","2010__65+","2010__Total","2011__Children 0-18","2011__Adults 19-25","2011__Adults 26-34","2011__Adults 35-54","2011__Adults 55-64","2011__65+","2011__Total","2012__Children 0-18","2012__Adults 19-25","2012__Adults 26-34","2012__Adults 35-54","2012__Adults 55-64","2012__65+","2012__Total","2013__Children 0-18","2013__Adults 19-25","2013__Adults 26-34","2013__Adults 35-54","2013__Adults 55-64","2013__65+","2013__Total","2014__Children 0-18","2014__Adults 19-25","2014__Adults 26-34","2014__Adults 35-54","2014__Adults 55-64","2014__65+","2014__Total","2015__Children 0-18","2015__Adults 19-25","2015__Adults 26-34","2015__Adults 35-54","2015__Adults 55-64","2015__65+","2015__Total","2016__Children 0-18","2016__Adults 19-25","2016__Adults 26-34","2016__Adults 35-54","2016__Adults 55-64","2016__65+","2016__Total","2017__Children 0-18","2017__Adults 19-25","2017__Adults 26-34","2017__Adults 35-54","2017__Adults 55-64","2017__65+","2017__Total","2018__Children 0-18","2018__Adults 19-25","2018__Adults 26-34","2018__Adults 35-54","2018__Adults 55-64","2018__65+","2018__Total","2019__Children 0-18","2019__Adults 19-25","2019__Adults 26-34","2019__Adults 35-54","2019__Adults 55-64","2019__65+","2019__Total",Footnotes
"United States","76898100","27852300","35525300","84922400","36460600","39147500","300806200","76661500","28303400","36000400","84271800","37755000","40088600","303080600","76332200","28596000","36543900","83795900","38285200","41823400","305376600","76054600","28894900","37013500","83185000","39003500","43354000","307505500","76014500","28989200","37613200","82950300","39735100","44909900","310212200","76080400","28950400","37990300","82829900","40508000","46418900","312777900","76088800","28581200","38516100","82305400","41056700","47918100","314466400","76119000","28348600","39097500","82323500","41648400","49485600","317022500","75877700","28020700","39590700","81990600","41897600","51121200","318498500","75307800","27799100","39817700","81478600","42061700","52784400","319249300","1"
"West Virginia","400600","151900","190500","501400","264000","290600","1799000","397200","158700","188400","494800","270500","292500","1802200","394700","157100","190000","486400","272000","301500","1801800","390700","155800","189900","480000","270900","310900","1798200","388400","156300","189900","470100","266300","320600","1791600","387400","154300","185400","469500","267500","327300","1791500","386900","152100","184800","459000","263800","335100","1781700","385000","148600","178300","448700","260600","340900","1762100","373600","143300","184300","443100","255300","352700","1752300","368000","140600","182300","437000","254000","357200","1739000"
"Wisconsin","1375900","501200","621300","1584300","702200","748600","5533400","1369100","499800","634500","1551600","734200","760800","5549900","1355900","490900","642800","1538600","746200","791700","5566100","1349500","497400","645700","1518000","761900","820000","5592500","1333400","514100","644000","1493500","770200","848400","5603600","1328900","496800","642500","1486500","793800","872500","5620900","1317200","504600","646600","1448700","807500","898800","5623300","1319600","495600","643300","1441400","812500","930500","5643000","1309600","489400","644200","1446800","817100","955800","5662800","1307500","483000","658400","1423000","813700","991400","5677100"
"Wyoming","141900","51400","66400","148900","71900","67900","548400","138500","51600","70100","144800","77100","69500","551600","139200","51700","72000","145000","78100","72900","559000","142300","55100","74100","140900","79600","75500","567300","140800","52600","73400","143900","81100","76700","568500","145700","52200","70100","139000","80800","81000","568900","145200","50400","68800","139400","80400","85200","569400","142400","48500","69400","133100","81500","88300","563300","135900","46600","67500","136700","78800","94900","560300","141500","46800","65800","136100","75700","96800","562700"
"Puerto Rico","946100","363800","426900","967500","441000","538800","3684000","930600","366100","418900","957600","440100","558400","3671700","902700","367400","402400","949500","437000","575000","3634000","866300","362600","391700","935700","433600","592200","3582000","819900","366000","373900","911700","432100","610400","3514000","788400","343900","365900","897000","428800","619100","3443200","738200","335300","362600","872600","430800","639500","3379100","701800","327600","344300","849600","428200","653200","3304800","635200","304700","334200","812100","424600","653400","3164400","618700","313200","331600","799900","426800","674300","3164500"

"Notes"
"Population and demographic data on are based on analysis of the Census Bureau’s American Community Survey (ACS) and may differ from other population estimates published yearly by the Census Bureau. U.S. and state population data displayed on this site are restricted to the civilian, non-institutionalized population for whom ACS collects and reports poverty information.    "
""
"Population numbers are rounded to the nearest 100."

"Sources"
"KFF estimates based on the 2008-2019 American Community Survey, 1-Year Estimates."


Footnotes
"1. US total excludes Puerto Rico."
